音	3246152
除	3223299
医	3172346
形	3165262
组	3161955
案	3152808
局	3152038
字	3144216
答	3142164
包	3135051
具	3131502
客	3110307
队	3101071
器	3080753
条	3080168
效	3079973
消	3076055
快	3058166
转	3055974
儿	3050599
史	3049743
越	3023466
取	3019638
维	3017761
亚	3012883
值	3007498
议	3005517
存	2999308
學	2996002
卡	2994822
吃	2986990
企	2982217
深	2976886
巴	2967944
办	2956304
速	2956077
支	2955585
张	2953936
项	2949219
语	2941124
料	2938715
香	2933196
食	2928767
超	2926396
且	2922910
节	2920146
像	2909388
版	2907661
份	2899882
试	2898086
精	2893617
观	2888481
配	2884295
走	2881750
阿	2880858
於	2863458
买	2840828
宝	2840397
百	2839602
江	2827010
留	2799730
复	2797048
确	2792469
功	2786501
准	2785882
装	2783712
港	2773786
喜	2763361
习	2761721
步	2757808
算	2757515
低	2756773
历	2747243
限	2737353
哪	2735086
病	2732270
時	2731931
权	2725547
称	2711862
模	2710305
根	2707918
委	2703893
难	2698562
备	2695246
营	2694323
季	2673666
段	2672034
油	2647956
究	2637207
率	2635471
尼	2618984
它	2601423
即	2593057
思	2584260
决	2578431
吗	2571021
款	2562002
望	2559910
领	2546550
普	2541424
照	2535755
府	2524723
助	2522857
热	2522310
李	2521530
况	2520650
引	2520541
众	2519650
欢	2518178
區	2507187
续	2504982
供	2501576
電	2482699
排	2477643
失	2469887
戏	2450677
约	2448529
火	2439855
际	2434980
红	2430359
動	2429471
团	2429260
置	2427204
钱	2426418
识	2423804
优	2412584
福	2390301
升	2381996
角	2376306
修	2371755
古	2371510
属	2371156
显	2365945
住	2364829
验	2361084
官	2353166
青	2345402
济	2344454
牌	2344253
往	2338919
朋	2325912
博	2324005
吧	2322526
河	2320942
环	2320685
罗	2320462
义	2306507
编	2305793
命	2305255
必	2303554
则	2298362
便	2278003
致	2273724
票	2270505
象	2262572
石	2262320
评	2260515
後	2254919
希	2226648
银	2206169
边	2200460
夫	2188180
板	2186073
干	2183482
半	2180033
县	2173378
找	2172777
眼	2162568
谢	2159400
势	2158572
黑	2156508
养	2152594
素	2148583
死	2146864
读	2144238
态	2138730
构	2134466
健	2133745
員	2130564
获	2126623
财	2123673
底	2119727
按	2118389
职	2117955
景	2109051
划	2101909
防	2095871
爾	2095187
购	2093221
母	2086784
洲	2083518
店	2078585
跟	2073572
早	2072977
离	2069557
销	2069008
预	2063998
连	2052358
双	2036251
初	2029988
歌	2027801
玩	2026902
护	2026776
例	2023927
呢	2020822
镇	2015765
移	2014530
康	2002469
境	1997424
啊	1992039
曾	1987611
随	1987574
故	1986584
與	1985482
控	1985264
融	1983635
互	1978653
击	1978146
曲	1971396
响	1970759
阳	1967987
许	1964680
黄	1961807
志	1947361
适	1944792
賽	1934208
班	1928185
六	1927575
群	1925826
警	1918647
险	1917697
满	1917279
铁	1905380
奇	1901563
简	1895805
武	1891473
施	1890419
波	1885348
朝	1883440
落	1882352
族	1878012
亞	1871918
妈	1867952
播	1866676
仅	1864393
血	1857356
极	1856285
亲	1855412
写	1842710
居	1842605
听	1829339
某	1828310
哈	1823505
富	1823380
否	1815684
均	1812678
皮	1788685
田	1786806
降	1778504
旅	1776484
差	1776078
益	1774106
错	1766188
细	1765806
晚	1764083
座	1751137
域	1749056
千	1748412
补	1743111
积	1742733
車	1740254
智	1734383
够	1726342
兰	1722324
却	1721582
售	1719349
盘	1718111
酒	1717595
土	1706452
八	1705337
断	1704763
另	1701970
東	1695284
依	1693929
药	1688391
龙	1687468
岁	1683957
策	1682918
剧	1682304
择	1680281
父	1674497
党	1670103
充	1670047
帮	1669440
亿	1668908
远	1667417
夏	1667374
似	1663893
拿	1662347
切	1655422
监	1648794
园	1646427
终	1646268
待	1644144
汽	1641997
范	1639973
责	1639937
室	1637972
免	1636609
航	1634209
声	1633090
個	1632289
画	1631496
艺	1630882
轻	1628784
止	1624919
状	1618852
律	1618363
印	1607121
般	1600782
婚	1596481
举	1594955
伊	1594009
压	1590812
协	1587474
温	1586589
争	1586084
破	1584183
介	1580708
發	1578695
味	1574892
采	1574465
湖	1573123
念	1567367
停	1566743
换	1566143
街	1565640
农	1562986
密	1561808
讲	1552767
核	1547132
额	1545097
索	1543789
奥	1541053
突	1528792
码	1524596
测	1516135
春	1500997
長	1498165
独	1494298
章	1493564
货	1485723
縣	1484863
负	1483071
纪	1480901
减	1480667
假	1476411
层	1475108
左	1471507
云	1469672
兴	1468168
短	1464248
軍	1460034
承	1459061
略	1454201
右	1447099
送	1446597
奖	1445922
木	1443882
刚	1442244
登	1439365
沙	1438054
脑	1437804
检	1436912
录	1433093
副	1426803
材	1425601
威	1421653
來	1417400
害	1416624
括	1415155
視	1412282
吉	1411340
苏	1410747
線	1409951
雷	1403890
楼	1402210
严	1401419
運	1401241
纳	1398500
托	1392403
馬	1392123
拍	1391061
围	1390830
飞	1389195
疗	1387926
络	1387904
招	1387825
灣	1382295
令	1375646
川	1366742
汉	1359667
體	1358379
毛	1350906
七	1345230
松	1343114
虽	1340847
善	1340263
伤	1339162
牛	1338712
享	1329614
背	1324324
場	1323217
遇	1318193
哥	1316248
券	1315009
批	1314682
察	1314204
久	1313518
闻	1311329
宣	1309610
九	1309245
華	1308607
央	1308295
欧	1307730
典	1306808
绝	1304514
套	1298100
尽	1289077
機	1281603
良	1277989
卫	1276880
衣	1276487
肉	1271709
付	1265336
開	1262579
析	1256903
間	1253964
讯	1253028
激	1250366
申	1246653
號	1244076
樂	1243439
频	1237721
继	1236310
课	1235064
著	1229780
對	1226281
戰	1222808
塔	1221364
载	1218102
述	1217460
陈	1217197
诉	1215957
粉	1211550
含	1211422
甚	1211394
吸	1210805
卖	1209882
菜	1209126
永	1208976
佳	1207068
穿	1206360
內	1206293
革	1201937
追	1200311
毕	1198755
彩	1190041
救	1186886
端	1185300
羅	1178549
担	1178288
临	1171081
秀	1168110
派	1167559
佛	1166485
乎	1165635
參	1164087
句	1161853
兵	1159637
操	1158504
占	1155316
余	1149975
刘	1149881
尚	1146753
宁	1143530
练	1142398
洛	1141871
软	1136389
庭	1135654
夜	1133076
币	1130679
退	1128623
叫	1122542
块	1121539
牙	1120524
涨	1119270
页	1110616
异	1110609
維	1110064
森	1108902
堂	1107981
笑	1107249
织	1104890
愿	1104410
概	1101090
您	1096483
谈	1095264
跑	1095051
岛	1094869
迪	1093706
並	1092446
毒	1091502
附	1091350
审	1090171
隊	1087292
選	1085583
經	1084093
钟	1083825
午	1083161
宗	1083092
野	1082938
帝	1082604
乡	1079935
藏	1079882
冠	1077108
序	1074408
靠	1073552
甲	1073169
泰	1072011
攻	1071877
洗	1066024
蘭	1064939
仍	1063960
唱	1059862
疑	1057166
坚	1055208
關	1054852
慢	1053318
亮	1048166
劇	1043817
聯	1042392
税	1041647
词	1041133
圈	1037713
缺	1037618
數	1037484
射	1037181
結	1035834
轮	1035312
馆	1033108
席	1023434
塞	1022326
肯	1019084
辑	1018039
贵	1018002
须	1015295
献	1012772
恩	1012554
爆	1008707
業	1008278
征	1005825
這	1003625
谁	1002379
雨	1002367
洋	1000539
紧	999338
現	997155
顺	994442
封	991632
無	991384
培	989707
执	987931
刻	987830
判	986462
露	984099
皇	983363
杀	981267
陆	979713
瓦	978613
臺	978320
冷	976924
胜	976157
若	975847
急	975466
摄	971539
净	969417
损	968961
鱼	968537
草	967918
勒	966870
峰	966247
語	965367
库	963401
進	963362
届	958485
蒙	958344
獎	956355
盟	956312
饭	955544
训	951915
守	951003
稳	950495
丽	948469
過	947990
瑞	946086
痛	945512
阅	944664
爸	944227
將	942790
讨	938517
資	937634
冲	936852
坐	934413
症	933020
怕	929690
報	929145
伯	927636
趣	926857
授	924990
雅	923230
餐	921961
幅	921744
掉	917014
笔	915999
韩	915721
童	911902
暴	911339
抗	911140
冰	910088
連	906548
當	905469
睡	900353
绩	898931
雄	896338
苦	895543
玉	894126
输	893643
嘉	892677
丰	890945
架	890751
患	890254
丝	886717
倒	886087
圖	885952
魔	885371
茶	884301
迷	883861
债	881563
條	881038
延	879981
姆	877911
稱	875890
迎	875038
雪	873665
灵	872621
達	872032
末	871804
链	871135
翻	870649
鲜	869511
俄	868694
編	868068
竞	867448
脸	867434
竟	864628
奶	864537
蛋	860262
签	854530
私	853364
妹	853196
启	852978
庆	852699
础	852231
荐	850971
绍	850253
借	850065
梦	849007
總	847454
書	843532
熟	842319
秋	841912
惠	841318
漫	838309
诺	838187
搭	837970
恋	836803
透	836646
鐵	833689
酸	831170
幸	827326
梅	824496
辆	823349
巨	823126
議	822899
肤	820984
避	819883
曼	817177
宜	815287
厂	812909
筑	812635
怀	811895
弹	811743
弟	809935
礼	809731
莫	809533
丁	806442
澳	805975
奧	805460
拥	805181
逐	804854
努	803919
浪	803711
键	802816
圣	802055
硬	801531
類	801276
唐	800247
杨	800018
驻	791531
误	789563
询	789051
胡	788591
虑	786240
探	785777
統	785760
绿	785666
卷	783724
贷	783671
愛	783270
督	782942
朗	782403
組	782167
津	781667
障	781256
综	780080
搜	779826
秘	779382
姓	778464
散	776321
懂	775139
烈	774850
混	773465
盛	773369
距	773358
休	773019
顾	772800
归	772160
舞	771980
麻	771197
姐	771023
設	769535
估	768189
桥	768039
润	767096
標	765958
困	765843
汇	765836
祖	765506
伦	762425
阶	758210
萨	757546
顶	756915
禁	756694
染	755095
單	754009
偏	753860
跌	753413
罪	752905
喝	751910
鲁	751767
盖	751596
斗	751521
尤	751410
符	751184
摩	747613
狗	747296
犯	745930
静	745041
蓝	744697
門	741839
頁	739064
篇	738390
叶	738206
幕	737127
劳	736841
論	736535
针	735080
贴	734613
計	734247
冬	734171
莱	733606
級	733472
丹	731307
束	731009
義	730921
庄	730756
骨	728002
聚	726263
释	725759
驾	725626
伴	725383
旗	722470
埃	722373
累	722216
昨	720921
氏	719631
湾	718537
刺	718518
網	717208
團	716875
贝	716255
船	716184
脚	713567
饮	709614
危	708526
杂	706063
鸡	704644
尾	704568
植	704251
節	703009
旧	702317
島	700969
涉	699518
籍	698290
坦	698041
固	697850
树	696671
說	695681
菲	695462
谷	693383
默	693202
耳	692731
龍	692486
乘	692279
租	691080
址	687872
董	687835
厅	687219
君	686579
亦	684504
坏	684150
呼	683092
豆	682476
镜	682049
亡	681656
零	681048
種	680559
約	680086
別	680004
脱	679562
匹	678681
肥	677597
遗	676617
豪	675612
访	675477
震	674127
惊	671694
糖	666090
订	665034
該	664751
張	664313
廣	662787
途	662759
傳	661172
俱	660666
饰	659888
促	659458
违	658673
液	658624
屬	658440
艾	657491
屋	656887
颜	655393
触	655356
點	655291
陳	654258
專	652330
怪	650482
務	650443
隆	646933
折	644895
畫	644300
截	642056
滑	641426
败	640634
榜	639492
纯	639174
予	636860
箱	633559
杯	632875
恐	631330
兩	630789
既	630559
弱	630028
妻	629529
敏	627860
宇	626535
楚	626139
灯	625328
跳	624086
挑	622271
顿	621362
荣	620803
侧	619839
題	619784
乱	619712
蒂	619614
實	619407
宫	618279
档	618204
映	617652
床	616851
刷	616317
虚	612640
恶	612139
遍	611802
醒	611743
娱	611643
導	611275
紀	610391
描	610187
潮	609888
聊	607105
阴	603716
輯	603066
珠	602284
渐	600882
账	599151
遭	596440
舉	596106
仁	596074
乌	594507
添	592175
繁	591098
啦	589379
赞	589114
風	588365
搞	586643
見	586536
朱	586284
師	586207
孕	585335
炎	584690
記	584654
宋	583577
掌	581842
虎	581756
挂	581629
堡	580703
妇	580221
巡	580213
梁	580067
邦	579409
錄	578499
跨	577912
歷	576922
偶	575518
際	575405
巧	574232
齐	574023
纸	572847
吴	572068
弗	571175
屏	571102
徐	570712
圳	570228
園	569724
疾	569541
删	569448
驶	569071
孙	568863
伙	567961
谓	565693
宽	564331
诗	561319
納	561221
暗	560549
舒	560174
昌	559815
唯	559591
抓	559379
池	559194
邀	557617
缩	556569
沉	556161
敢	555897
烧	554170
惯	553640
册	550842
泉	548340
弃	547834
戴	546484
寻	545786
挥	543827
杜	543155
毫	542015
扩	540690
悉	540139
储	538186
圆	537948
猫	537764
握	536705
赵	534480
帕	533587
尊	533137
婆	532665
阵	532090
邮	532007
肌	531856
详	531805
杰	531622
龄	531599
替	529884
倍	528906
勇	528725
羽	528165
黨	527780
忙	527137
逼	526806
刀	526729
召	526100
辛	525595
應	525592
黃	524614
萬	523965
製	523816
娘	523521
泡	522915
挺	521411
抱	520818
腿	520130
處	519054
娜	517665
晨	516623
從	515782
钢	515501
暖	515474
轨	515319
岸	515144
們	512880
淡	512322
舍	510733
侵	510084
厚	509296
忘	508700
兼	506446
赫	504676
郑	503929
烟	502514
汤	502245
沃	501890
隔	501415
井	501305
署	500716
聘	500694
烦	499940
腾	496382
趋	496227
隐	495740
哦	494935
坡	494573
寺	492187
遊	491313
幼	489347
鎮	489254
權	488408
佩	488363
寒	487149
裁	486990
頭	485742
荷	485190
鼓	481193
拜	480934
變	480781
話	479972
狂	479740
捷	479737
則	478900
乳	478539
尺	478529
產	478493
缓	478458
衡	477892
胎	477141
励	476231
抢	475433
纷	475254
译	475243
仪	474905
污	474568
诚	474037
刑	473980
咨	473522
沟	472252
炸	471694
伟	471315
洞	471241
锅	471210
洪	470181
術	469716
甘	469441
泽	469321
館	468060
骗	466654
潜	465321
郎	464906
扬	464384
贫	464094
請	464021
沿	463188
職	463128
仙	462854
轉	462530
脂	462428
決	461794
猪	461428
沒	459260
擊	458895
聖	457919
赶	457097
赚	456945
藝	456782
舰	454767
洁	454172
窗	454019
拟	453564
浙	452122
桃	451823
慧	451393
據	450837
欲	450314
抽	449911
奈	448756
役	447751
獲	447431
凡	447225
郭	446625
鬼	446138
幻	445823
措	445645
郡	445310
抵	443815
焦	443722
暂	443341
鞋	442144
晶	441906
孔	441646
羊	441266
瓜	440759
贡	440121
韓	440038
認	439865
討	439844
麦	439281
協	439042
紫	438947
秒	438197
阻	437924
菌	437622
忍	437273
氣	436922
扎	435640
宿	435275
強	433841
創	431935
淘	431582
贸	431545
敬	431489
黎	431281
闭	430945
逃	430338
耶	430121
莉	429959
歐	429832
径	426207
岗	425121
缘	425039
迅	423303
拔	423011
棒	422990
蘇	422915
晓	420928
妆	420398
诊	420239
拼	419529
兄	419095
呈	418971
覆	418855
胞	418466
雙	418464
珍	417691
填	417348
忆	416661
俗	415801
宾	415702
允	414900
胸	414624
忠	413573
癌	413551
迹	412769
刊	412024
戲	411433
帶	411385
冒	410406
倫	409978
薩	409392
杭	408094
簡	407178
宅	407041
仔	407012
沈	405166
陸	404986
竹	404753
徒	404524
旦	404442
諾	403974
拒	403850
援	403642
剂	403333
湿	402773
仓	402765
残	402631
览	402281
旁	401194
燃	400002
墙	399699
爷	399693
宏	399655
殊	399011
膜	397098
熊	395950
驱	393464
凯	392793
甜	392723
插	392378
枪	392070
苹	391593
嫌	391308
盐	390583
哭	389328
墨	388420
炒	388179
盈	387779
聞	386792
恒	385811
炮	385702
親	385137
飛	384551
蜜	384221
嘴	383433
屆	383333
泛	383030
疫	382702
哲	382096
绪	381829
墓	381591
腹	380741
琴	380360
領	379446
灰	379233
恢	378888
啥	378373
霸	378274
霍	377618
振	377577
篮	377458
骑	377231
诸	376990
返	375183
穆	374312
欣	374272
瘦	373805
陷	373740
聲	373597
扣	373485
溪	372840
備	372730
筹	372715
剩	372671
胃	371842
問	371396
昆	370863
柏	370845
漢	370749
乏	370543
坛	369725
撑	369694
兒	369684
罚	368913
剑	368897
吐	368419
伍	367288
尿	367262
赏	367005
赢	366881
衛	366747
尖	366625
械	366326
偷	366024
疼	365898
扶	365704
桌	365377
奏	365019
柔	363488
辅	363307
横	362339
帅	362272
鼻	361617
迫	361203
摆	360882
锁	360431
觀	360332
秦	360058
紅	359679
岩	359665
忽	359488
漂	359488
徽	358903
辈	358763
斤	358592
辣	358366
闲	357612
調	357584
桑	356993
寸	355971
敦	354585
祝	354524
耐	353098
萊	352980
護	352976
刪	352941
獻	352833
鄉	352819
耗	352593
俊	351804
撞	350990
積	350977
腰	350969
扫	350954
戶	350556
氧	350171
飾	348884
凭	348380
姑	348325
番	348241
稿	347512
凌	346946
磨	346771
耀	346661
宮	345840
旋	344606
瓶	343885
递	343107
還	343089
彼	342787
脏	342722
鉴	342670
佐	342621
碰	341561
貌	341193
陽	341021
募	340605
肝	339998
炼	339397
玛	338619
離	338540
矿	338344
陪	337964
浦	337681
凉	337675
尝	337428
纹	337047
翰	336869
废	336707
乙	336498
廉	336485
項	336470
鸟	336269
頓	336147
勤	334643
塑	334347
奔	332850
锦	332848
袭	332584
劉	331906
卢	331865
劃	331698
壁	330778
坑	330658
晋	330277
疆	329544
薪	328838
狐	326827
浓	326755
營	326717
葡	326417
薄	326402
許	325812
歧	324809
腐	324216
魚	323488
妙	323171
醫	323083
臣	322848
眠	322667
铺	322566
伸	322422
廷	321834
酷	321693
肠	321441
灾	321324
拆	321276
藤	321147
寿	320039
魯	319641
敌	319421
續	318324
興	318316
裝	318140
浮	317922
爵	317854
孤	317627
彻	317589
锋	317186
荡	316686
呵	316151
纽	315912
撤	315781
御	315617
喷	315306
歲	314891
偿	314154
乃	314056
粗	313683
泥	313642
呀	313479
萌	313189
町	313106
滴	312970
麗	312197
摘	311562
乔	311043
汗	310907
绕	310343
勝	309803
翼	309488
灭	309399
闹	309309
迁	309262
倾	309113
睛	308744
泳	308698
戈	308680
雲	308519
構	308500
咖	307745
逝	307652
浩	307584
循	307581
訊	307517
弄	307302
爭	307234
蔡	307185
奋	306825
裂	306820
悲	306578
旺	306382
芬	306096
煤	305708
茨	305298
虫	304833
皆	304673
渠	304305
誉	303791
貝	303536
殺	302868
橋	302792
辖	302737
脉	302731
稍	301911
袋	301764
渡	300348
框	300231
嘛	300181
肿	300153
穷	300110
萄	298993
夺	297749
郁	297510
試	297377
逆	297225
厦	296795
滨	296654
魏	296640
崇	296356
評	296099
胆	295788
抑	295580
胶	295348
邊	294899
姜	294581
陵	294338
盗	294262
杆	294155
颗	293893
亏	293681
凤	293440
胖	292789
割	292610
苗	292293
曹	292142
陶	291734
辞	291458
環	291272
盾	290426
伏	290248
費	290161
吹	289960
柱	289560
碎	289150
姻	288514
爽	288377
卓	287765
拓	287682
辦	287616
祥	287496
終	287043
仿	286983
吨	286837
準	286735
燕	286326
捕	285869
栏	284772
赔	284522
錦	283707
復	283523
銀	283406
赤	283368
跃	283341
裤	282994
斑	282975
葉	282928
谱	282837
纠	282098
奉	281643
涂	281224
骂	281223
寶	281198
莎	280339
娃	280169
畅	280030
優	280007
披	279768
戒	279491
扰	279094
赖	278945
柳	278430
芝	278327
眾	278054
魂	277863
棋	277557
規	277386
劲	277198
熱	277091
堆	276987
曝	276862
煮	276430
芳	275611
谋	275478
樣	274713
拖	274653
拳	274082
叔	274061
梯	272127
廢	271842
晒	271275
桂	271094
換	270364
玻	270017
狀	269716
吳	269704
庫	269380
昂	269211
惜	268877
辽	268860
汪	268408
盃	267375
鹿	267074
給	267069
殖	266085
週	266016
殿	265895
寫	264948
詞	264312
擦	264048
註	263726
槽	263406
硕	263340
傑	262716
監	262690
孝	262654
肖	261835
質	261810
丑	261241
昭	260953
箭	260933
怒	260795
侯	260744
柯	260494
樓	260271
極	260248
烏	259882
仰	258937
慎	258655
姿	257917
桶	257476
摸	257317
兹	256503
圍	256483
恰	256225
獨	256225
缴	255524
揭	254707
涵	253716
兽	252144
魅	251276
證	250944
壮	250804
漏	250616
肺	250389
辉	250298
鼠	250129
毁	249925
麥	249919
挡	249573
摇	249225
践	249218
讓	249013
搬	248781
椅	248408
慕	248234
迈	247972
慈	247289
汁	246835
艇	246551
璃	246441
惑	245960
厉	245105
携	244813
串	244376
逻	244049
猜	243140
琳	242862
铜	242552
泪	242242
绘	241142
婴	240194
猛	240027
粒	239865
丢	239403
碑	239312
宠	238946
愈	238840
啡	238611
厨	238295
禮	238265
疯	237959
彭	237489
迟	237456
肾	237348
挖	237231
妮	237038
艦	236545
態	236526
丈	236507
扮	236422
碍	236146
悬	235363
瞬	235335
闪	235304
撒	235274
衰	234662
滚	234639
忧	234549
檔	234252
烂	233332
係	233260
犹	233084
彈	232709
濟	232433
翠	232379
叉	232208
牧	232176
堪	232163
贯	231963
孟	231368
瑟	231197
楊	231054
塘	230685
潘	230392
踏	228047
浅	228000
負	227541
椒	227243
滋	227220
怖	226518
雕	226023
遵	225657
織	225238
築	224956
肩	224907
韦	224855
朴	224852
柴	224678
垃	224572
卜	224153
寄	223962
祭	223746
較	223443
函	223316
幽	223177
榮	223032
圾	222707
蜂	222467
沪	222428
枚	221697
烤	221307
酱	221179
誌	220656
狼	220635
傻	220467
磁	219959
纵	219894
囊	219843
腔	219647
槍	219353
辰	219130
謝	218983
遠	218748
剪	218595
卧	218207
矛	217696
繼	217395
聪	217260
柜	216951
隨	216658
肃	216647
涯	216498
稀	216282
翔	216201
傅	216153
恼	215969
腺	215711
藍	215640
陕	215570
艳	215362
牵	212712
岭	212648
轴	212034
辨	211847
踪	211800
響	211623
悟	211571
瑪	211492
葬	211252
侠	211202
蛇	210917
粮	210725
伐	210586
靈	210536
葛	210487
厌	210451
坊	210235
溫	209710
卵	209651
扭	209240
悦	208846
岡	208757
抛	208730
颈	208518
糊	208469
盆	208457
載	208337
慶	208322
鄭	207806
荒	207389
邻	207327
宙	206554
擔	206229
锡	206207
齿	206008
瘤	205709
盒	205412
伪	205227
碗	204925
裙	204438
炉	204028
弘	203977
吵	203778
識	203772
忌	203350
夹	203143
蒸	202951
裡	202942
醉	202928
凱	202616
恨	202330
锻	202313
赴	201925
責	201756
輪	201696
岳	201394
夢	201141
熙	201039
澤	200586
雾	200515
裕	200469
枝	200345
崎	200333
鬥	199959
垂	199634
嫁	199488
裔	198319
怨	198036
押	197980
碧	197768
疏	197768
肚	197635
痘	197499
捐	197435
丘	197150
玲	196908
粘	196021
庙	195982
邓	195603
仲	195054
讀	194910
糕	194598
弯	194374
钻	194365
契	193709
尘	193669
啟	193628
肪	192968
異	192902
袁	192632
預	192321
谨	192298
朵	192245
壳	192098
脾	192073
顯	191971
眉	191829
乾	191588
逊	190739
妖	190725
莲	190529
俩	190425
碳	190367
悠	190284
冻	190001
靖	189987
饱	189438
寨	189331
確	189221
氛	189178
亨	188844
寧	188734
樹	188647
敗	188322
譯	188246
喊	187918
凝	187755
辩	187435
暑	186973
滿	186472
壓	186389
呆	186123
歡	185730
贾	185708
驰	185699
丸	185682
袖	185426
堵	185385
兔	185104
悔	184996
執	184783
疲	184738
詹	184715
螺	184660
舟	184114
蔬	183788
屈	183736
冯	183566
懒	183207
虹	183106
賓	182878
崔	182862
鹏	182566
盲	182525
泊	180987
貢	179591
诱	179376
矩	179281
舌	179195
逢	179112
層	178858
難	178773
勃	178435
赠	178217
萝	178025
頻	177992
喬	177394
瓷	177391
廳	177205
蝶	177025
渣	176748
爬	176697
慰	176429
咸	176259
玄	176236
棉	175863
拨	175643
練	174834
饼	174605
欠	174585
杉	174321
砖	173657
姚	173583
蟲	173336
蟹	172991
霜	172862
